,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,utt_id,session,emotion,valence,arousal,dominance,start,end,mfcc_path
4922,4922,4922,4922,4922,4922,4922,6685,Ses05M_script03_1_M032,Session5,hap,4.5,4.5,4.5,229.88,233.06,mfcc_regression/Ses05M_script03_1_M032.npy
4923,4923,4923,4923,4923,4923,4923,6686,Ses05M_script03_1_M033,Session5,hap,4.0,3.0,3.5,234.14,236.66,mfcc_regression/Ses05M_script03_1_M033.npy
4924,4924,4924,4924,4924,4924,4924,6688,Ses05F_script02_2_F005,Session5,ang,1.5,4.5,3.5,48.5866,54.2339,mfcc_regression/Ses05F_script02_2_F005.npy
4925,4925,4925,4925,4925,4925,4925,6696,Ses05F_script02_2_F013,Session5,sad,2.5,2.0,3.5,145.31,157.0543,mfcc_regression/Ses05F_script02_2_F013.npy
4926,4926,4926,4926,4926,4926,4926,6697,Ses05F_script02_2_F014,Session5,sad,2.5,2.0,3.5,157.2548,181.381,mfcc_regression/Ses05F_script02_2_F014.npy
4927,4927,4927,4927,4927,4927,4927,6698,Ses05F_script02_2_F015,Session5,hap,3.0,2.0,3.5,181.4813,192.0072,mfcc_regression/Ses05F_script02_2_F015.npy
4928,4928,4928,4928,4928,4928,4928,6699,Ses05F_script02_2_F016,Session5,sad,4.0,2.5,3.5,197.7213,203.7028,mfcc_regression/Ses05F_script02_2_F016.npy
4929,4929,4929,4929,4929,4929,4929,6700,Ses05F_script02_2_F017,Session5,sad,2.0,2.5,3.5,213.0412,219.0072,mfcc_regression/Ses05F_script02_2_F017.npy
4930,4930,4930,4930,4930,4930,4930,6701,Ses05F_script02_2_F018,Session5,sad,2.0,2.5,2.5,225.3896,227.2275,mfcc_regression/Ses05F_script02_2_F018.npy
4931,4931,4931,4931,4931,4931,4931,6702,Ses05F_script02_2_F019,Session5,sad,2.0,3.0,2.5,228.8315,230.6025,mfcc_regression/Ses05F_script02_2_F019.npy
4932,4932,4932,4932,4932,4932,4932,6706,Ses05F_script02_2_F025,Session5,sad,1.5,4.0,4.0,292.71,297.7349,mfcc_regression/Ses05F_script02_2_F025.npy
4933,4933,4933,4933,4933,4933,4933,6707,Ses05F_script02_2_F026,Session5,sad,2.0,3.5,4.0,298.26,303.5158,mfcc_regression/Ses05F_script02_2_F026.npy
4934,4934,4934,4934,4934,4934,4934,6708,Ses05F_script02_2_F027,Session5,sad,2.0,2.5,3.0,304.7522,309.1296,mfcc_regression/Ses05F_script02_2_F027.npy
4935,4935,4935,4935,4935,4935,4935,6709,Ses05F_script02_2_F028,Session5,sad,1.5,3.0,3.0,312.8054,332.1197,mfcc_regression/Ses05F_script02_2_F028.npy
4936,4936,4936,4936,4936,4936,4936,6710,Ses05F_script02_2_F029,Session5,sad,2.5,2.5,2.0,336.0962,338.1012,mfcc_regression/Ses05F_script02_2_F029.npy
4937,4937,4937,4937,4937,4937,4937,6711,Ses05F_script02_2_F030,Session5,sad,2.0,2.0,3.5,341.9774,349.5294,mfcc_regression/Ses05F_script02_2_F030.npy
4938,4938,4938,4938,4938,4938,4938,6712,Ses05F_script02_2_F032,Session5,sad,2.0,2.5,3.5,358.2843,374.7917,mfcc_regression/Ses05F_script02_2_F032.npy
4939,4939,4939,4939,4939,4939,4939,6713,Ses05F_script02_2_F033,Session5,hap,4.0,2.0,3.0,380.7063,387.5566,mfcc_regression/Ses05F_script02_2_F033.npy
4940,4940,4940,4940,4940,4940,4940,6714,Ses05F_script02_2_F034,Session5,hap,4.0,2.0,3.0,394.0058,403.8969,mfcc_regression/Ses05F_script02_2_F034.npy
4941,4941,4941,4941,4941,4941,4941,6715,Ses05F_script02_2_F037,Session5,hap,4.0,2.5,3.5,418.36,424.2471,mfcc_regression/Ses05F_script02_2_F037.npy
4942,4942,4942,4942,4942,4942,4942,6716,Ses05F_script02_2_M000,Session5,hap,4.0,3.0,3.0,6.21,10.02,mfcc_regression/Ses05F_script02_2_M000.npy
4943,4943,4943,4943,4943,4943,4943,6718,Ses05F_script02_2_M002,Session5,neu,3.0,3.5,3.0,15.04,21.052,mfcc_regression/Ses05F_script02_2_M002.npy
4944,4944,4944,4944,4944,4944,4944,6719,Ses05F_script02_2_M003,Session5,neu,2.5,4.0,3.0,25.27,27.5,mfcc_regression/Ses05F_script02_2_M003.npy
4945,4945,4945,4945,4945,4945,4945,6720,Ses05F_script02_2_M005,Session5,neu,3.0,3.0,3.5,43.1064,49.6559,mfcc_regression/Ses05F_script02_2_M005.npy
4946,4946,4946,4946,4946,4946,4946,6725,Ses05F_script02_2_M010,Session5,neu,3.0,3.5,3.0,87.6497,89.32,mfcc_regression/Ses05F_script02_2_M010.npy
4947,4947,4947,4947,4947,4947,4947,6729,Ses05F_script02_2_M016,Session5,neu,4.0,3.5,2.5,191.83,197.37,mfcc_regression/Ses05F_script02_2_M016.npy
4948,4948,4948,4948,4948,4948,4948,6730,Ses05F_script02_2_M018,Session5,hap,3.5,4.0,3.0,218.12,225.4899,mfcc_regression/Ses05F_script02_2_M018.npy
4949,4949,4949,4949,4949,4949,4949,6731,Ses05F_script02_2_M019,Session5,hap,3.5,3.5,3.0,226.8933,229.0654,mfcc_regression/Ses05F_script02_2_M019.npy
4950,4950,4950,4950,4950,4950,4950,6732,Ses05F_script02_2_M020,Session5,hap,3.5,3.5,3.0,230.1347,231.92,mfcc_regression/Ses05F_script02_2_M020.npy
4951,4951,4951,4951,4951,4951,4951,6736,Ses05F_script02_2_M025,Session5,ang,2.0,4.5,4.5,251.1866,253.6928,mfcc_regression/Ses05F_script02_2_M025.npy
4952,4952,4952,4952,4952,4952,4952,6738,Ses05F_script02_2_M031,Session5,sad,2.5,2.5,2.5,308.595,312.7386,mfcc_regression/Ses05F_script02_2_M031.npy
4953,4953,4953,4953,4953,4953,4953,6739,Ses05F_script02_2_M032,Session5,sad,2.0,2.5,3.0,332.5875,336.5306,mfcc_regression/Ses05F_script02_2_M032.npy
4954,4954,4954,4954,4954,4954,4954,6740,Ses05F_script02_2_M033,Session5,sad,1.5,2.5,2.5,337.59,342.52,mfcc_regression/Ses05F_script02_2_M033.npy
4955,4955,4955,4955,4955,4955,4955,6741,Ses05F_script02_2_M035,Session5,hap,4.0,2.5,3.0,374.2571,381.1073,mfcc_regression/Ses05F_script02_2_M035.npy
4956,4956,4956,4956,4956,4956,4956,6742,Ses05F_script02_2_M036,Session5,hap,4.0,3.5,3.0,387.17,393.8721,mfcc_regression/Ses05F_script02_2_M036.npy
4957,4957,4957,4957,4957,4957,4957,6743,Ses05F_script02_2_M037,Session5,hap,4.0,3.5,3.0,404.2645,407.2719,mfcc_regression/Ses05F_script02_2_M037.npy
4958,4958,4958,4958,4958,4958,4958,6744,Ses05F_script02_2_M040,Session5,hap,4.0,3.0,2.5,428.1568,433.3362,mfcc_regression/Ses05F_script02_2_M040.npy
4959,4959,4959,4959,4959,4959,4959,6745,Ses05F_script02_2_M041,Session5,hap,3.5,2.0,2.5,436.5441,438.382,mfcc_regression/Ses05F_script02_2_M041.npy
4960,4960,4960,4960,4960,4960,4960,6746,Ses05F_impro01_F000,Session5,neu,4.0,2.5,3.0,3.6132,6.17,mfcc_regression/Ses05F_impro01_F000.npy
4961,4961,4961,4961,4961,4961,4961,6754,Ses05F_impro01_F008,Session5,neu,2.0,3.5,3.5,65.34,69.58,mfcc_regression/Ses05F_impro01_F008.npy
4962,4962,4962,4962,4962,4962,4962,6763,Ses05F_impro01_F017,Session5,ang,1.5,4.0,4.0,144.68,150.7,mfcc_regression/Ses05F_impro01_F017.npy
4963,4963,4963,4963,4963,4963,4963,6764,Ses05F_impro01_F018,Session5,ang,1.5,4.0,4.0,150.95,152.51,mfcc_regression/Ses05F_impro01_F018.npy
4964,4964,4964,4964,4964,4964,4964,6766,Ses05F_impro01_F020,Session5,ang,2.0,3.0,4.0,160.01,164.82,mfcc_regression/Ses05F_impro01_F020.npy
4965,4965,4965,4965,4965,4965,4965,6770,Ses05F_impro01_M000,Session5,neu,2.5,2.5,4.0,5.78,14.78,mfcc_regression/Ses05F_impro01_M000.npy
4966,4966,4966,4966,4966,4966,4966,6771,Ses05F_impro01_M003,Session5,neu,2.0,4.0,3.5,34.11,40.88,mfcc_regression/Ses05F_impro01_M003.npy
4967,4967,4967,4967,4967,4967,4967,6790,Ses05M_script01_2_F002,Session5,neu,2.3333,3.3333,3.6667,18.51,21.46,mfcc_regression/Ses05M_script01_2_F002.npy
4968,4968,4968,4968,4968,4968,4968,6791,Ses05M_script01_2_F004,Session5,neu,2.3333,2.3333,2.6667,36.39,38.88,mfcc_regression/Ses05M_script01_2_F004.npy
4969,4969,4969,4969,4969,4969,4969,6792,Ses05M_script01_2_F005,Session5,ang,2.0,3.3333,3.0,42.26,44.63,mfcc_regression/Ses05M_script01_2_F005.npy
4970,4970,4970,4970,4970,4970,4970,6796,Ses05M_script01_2_F015,Session5,ang,2.0,3.6667,3.6667,123.46,126.44,mfcc_regression/Ses05M_script01_2_F015.npy
4971,4971,4971,4971,4971,4971,4971,6797,Ses05M_script01_2_F017,Session5,ang,2.0,3.6667,2.6667,135.41,136.9,mfcc_regression/Ses05M_script01_2_F017.npy
4972,4972,4972,4972,4972,4972,4972,6798,Ses05M_script01_2_M000,Session5,neu,3.0,2.6667,2.3333,8.19,10.68,mfcc_regression/Ses05M_script01_2_M000.npy
4973,4973,4973,4973,4973,4973,4973,6799,Ses05M_script01_2_M001,Session5,neu,3.0,3.0,2.6667,13.86,19.4,mfcc_regression/Ses05M_script01_2_M001.npy
4974,4974,4974,4974,4974,4974,4974,6801,Ses05M_script01_2_M003,Session5,neu,2.6667,3.0,2.6667,33.79,37.11,mfcc_regression/Ses05M_script01_2_M003.npy
4975,4975,4975,4975,4975,4975,4975,6811,Ses05M_script01_2_M015,Session5,ang,2.0,4.0,4.0,132.84,136.22,mfcc_regression/Ses05M_script01_2_M015.npy
4976,4976,4976,4976,4976,4976,4976,6812,Ses05M_script01_2_M016,Session5,ang,1.6667,4.0,4.3333,136.6,140.58,mfcc_regression/Ses05M_script01_2_M016.npy
4977,4977,4977,4977,4977,4977,4977,6813,Ses05F_impro05_F000,Session5,neu,2.5,2.5,3.0,2.26,11.56,mfcc_regression/Ses05F_impro05_F000.npy
4978,4978,4978,4978,4978,4978,4978,6814,Ses05F_impro05_F001,Session5,neu,2.5,2.5,3.0,11.59,15.1665,mfcc_regression/Ses05F_impro05_F001.npy
4979,4979,4979,4979,4979,4979,4979,6815,Ses05F_impro05_F002,Session5,neu,3.0,2.0,2.5,15.195,17.8748,mfcc_regression/Ses05F_impro05_F002.npy
4980,4980,4980,4980,4980,4980,4980,6817,Ses05F_impro05_F004,Session5,neu,2.5,2.5,2.5,30.89,32.26,mfcc_regression/Ses05F_impro05_F004.npy
4981,4981,4981,4981,4981,4981,4981,6818,Ses05F_impro05_F005,Session5,neu,2.5,2.0,2.5,33.08,34.36,mfcc_regression/Ses05F_impro05_F005.npy
4982,4982,4982,4982,4982,4982,4982,6819,Ses05F_impro05_F006,Session5,neu,3.0,2.0,2.5,42.05,43.3329,mfcc_regression/Ses05F_impro05_F006.npy
4983,4983,4983,4983,4983,4983,4983,6820,Ses05F_impro05_F007,Session5,neu,2.5,3.0,3.0,52.028,57.38,mfcc_regression/Ses05F_impro05_F007.npy
4984,4984,4984,4984,4984,4984,4984,6823,Ses05F_impro05_F010,Session5,neu,2.5,3.0,3.5,80.71,87.82,mfcc_regression/Ses05F_impro05_F010.npy
4985,4985,4985,4985,4985,4985,4985,6829,Ses05F_impro05_F018,Session5,ang,1.5,3.5,4.5,146.72,155.09,mfcc_regression/Ses05F_impro05_F018.npy
4986,4986,4986,4986,4986,4986,4986,6830,Ses05F_impro05_F019,Session5,ang,2.0,3.5,4.5,163.64,168.5,mfcc_regression/Ses05F_impro05_F019.npy
4987,4987,4987,4987,4987,4987,4987,6831,Ses05F_impro05_F020,Session5,ang,2.0,3.5,4.0,172.11,180.74,mfcc_regression/Ses05F_impro05_F020.npy
4988,4988,4988,4988,4988,4988,4988,6832,Ses05F_impro05_F021,Session5,ang,1.5,3.5,4.0,184.96,198.73,mfcc_regression/Ses05F_impro05_F021.npy
4989,4989,4989,4989,4989,4989,4989,6833,Ses05F_impro05_F022,Session5,ang,2.0,4.0,4.0,202.3531,208.07,mfcc_regression/Ses05F_impro05_F022.npy
4990,4990,4990,4990,4990,4990,4990,6834,Ses05F_impro05_F023,Session5,ang,2.0,4.0,4.0,208.1118,212.0,mfcc_regression/Ses05F_impro05_F023.npy
4991,4991,4991,4991,4991,4991,4991,6835,Ses05F_impro05_F024,Session5,ang,2.5,4.0,4.0,220.7981,226.66,mfcc_regression/Ses05F_impro05_F024.npy
4992,4992,4992,4992,4992,4992,4992,6840,Ses05F_impro05_F031,Session5,ang,2.0,3.0,4.5,277.06,279.36,mfcc_regression/Ses05F_impro05_F031.npy
4993,4993,4993,4993,4993,4993,4993,6841,Ses05F_impro05_F033,Session5,ang,2.5,4.0,4.0,294.72,298.41,mfcc_regression/Ses05F_impro05_F033.npy
4994,4994,4994,4994,4994,4994,4994,6842,Ses05F_impro05_F034,Session5,ang,2.5,4.0,3.5,298.47,303.53,mfcc_regression/Ses05F_impro05_F034.npy
4995,4995,4995,4995,4995,4995,4995,6848,Ses05F_impro05_F041,Session5,ang,1.0,4.5,4.5,346.09,355.74,mfcc_regression/Ses05F_impro05_F041.npy
4996,4996,4996,4996,4996,4996,4996,6849,Ses05F_impro05_F042,Session5,ang,1.5,4.0,4.5,355.76,358.78,mfcc_regression/Ses05F_impro05_F042.npy
4997,4997,4997,4997,4997,4997,4997,6852,Ses05F_impro05_M000,Session5,neu,3.0,3.0,3.0,9.76,11.85,mfcc_regression/Ses05F_impro05_M000.npy
4998,4998,4998,4998,4998,4998,4998,6853,Ses05F_impro05_M001,Session5,neu,3.0,2.5,3.0,13.22,15.36,mfcc_regression/Ses05F_impro05_M001.npy
4999,4999,4999,4999,4999,4999,4999,6854,Ses05F_impro05_M002,Session5,neu,3.0,2.5,3.0,17.6467,24.71,mfcc_regression/Ses05F_impro05_M002.npy
5000,5000,5000,5000,5000,5000,5000,6855,Ses05F_impro05_M003,Session5,neu,3.0,3.0,3.0,28.7936,33.56,mfcc_regression/Ses05F_impro05_M003.npy
5001,5001,5001,5001,5001,5001,5001,6856,Ses05F_impro05_M004,Session5,neu,3.0,2.5,3.0,33.99,37.9253,mfcc_regression/Ses05F_impro05_M004.npy
5002,5002,5002,5002,5002,5002,5002,6857,Ses05F_impro05_M005,Session5,neu,3.0,3.5,3.5,38.686,43.37,mfcc_regression/Ses05F_impro05_M005.npy
5003,5003,5003,5003,5003,5003,5003,6858,Ses05F_impro05_M006,Session5,neu,2.5,3.0,3.5,43.43,48.2934,mfcc_regression/Ses05F_impro05_M006.npy
5004,5004,5004,5004,5004,5004,5004,6859,Ses05F_impro05_M007,Session5,neu,2.5,3.5,3.5,48.3219,52.36,mfcc_regression/Ses05F_impro05_M007.npy
5005,5005,5005,5005,5005,5005,5005,6860,Ses05F_impro05_M008,Session5,neu,2.5,2.0,3.5,55.75,62.81,mfcc_regression/Ses05F_impro05_M008.npy
5006,5006,5006,5006,5006,5006,5006,6861,Ses05F_impro05_M009,Session5,neu,2.5,3.0,4.0,66.48,75.1483,mfcc_regression/Ses05F_impro05_M009.npy
5007,5007,5007,5007,5007,5007,5007,6862,Ses05F_impro05_M010,Session5,neu,2.5,2.5,3.5,77.21,81.62,mfcc_regression/Ses05F_impro05_M010.npy
5008,5008,5008,5008,5008,5008,5008,6864,Ses05F_impro05_M012,Session5,neu,2.5,2.0,3.0,91.38,93.14,mfcc_regression/Ses05F_impro05_M012.npy
5009,5009,5009,5009,5009,5009,5009,6866,Ses05F_impro05_M014,Session5,neu,3.0,3.0,3.5,100.59,112.72,mfcc_regression/Ses05F_impro05_M014.npy
5010,5010,5010,5010,5010,5010,5010,6867,Ses05F_impro05_M015,Session5,neu,3.0,2.5,3.0,115.42,117.43,mfcc_regression/Ses05F_impro05_M015.npy
5011,5011,5011,5011,5011,5011,5011,6868,Ses05F_impro05_M016,Session5,neu,2.5,3.0,3.5,117.77,127.43,mfcc_regression/Ses05F_impro05_M016.npy
5012,5012,5012,5012,5012,5012,5012,6869,Ses05F_impro05_M017,Session5,neu,2.5,2.5,4.0,131.082,138.83,mfcc_regression/Ses05F_impro05_M017.npy
5013,5013,5013,5013,5013,5013,5013,6870,Ses05F_impro05_M018,Session5,neu,2.5,3.0,3.5,141.7156,147.43,mfcc_regression/Ses05F_impro05_M018.npy
5014,5014,5014,5014,5014,5014,5014,6871,Ses05F_impro05_M019,Session5,neu,2.5,3.5,2.5,149.46,150.57,mfcc_regression/Ses05F_impro05_M019.npy
5015,5015,5015,5015,5015,5015,5015,6874,Ses05F_impro05_M022,Session5,neu,2.5,2.5,3.5,153.46,160.0793,mfcc_regression/Ses05F_impro05_M022.npy
5016,5016,5016,5016,5016,5016,5016,6875,Ses05F_impro05_M023,Session5,neu,2.5,2.5,4.0,160.1078,165.6,mfcc_regression/Ses05F_impro05_M023.npy
5017,5017,5017,5017,5017,5017,5017,6876,Ses05F_impro05_M025,Session5,neu,2.5,3.5,3.5,180.24,185.19,mfcc_regression/Ses05F_impro05_M025.npy
5018,5018,5018,5018,5018,5018,5018,6881,Ses05F_impro05_M030,Session5,neu,3.0,3.0,3.0,225.71,228.4669,mfcc_regression/Ses05F_impro05_M030.npy
5019,5019,5019,5019,5019,5019,5019,6882,Ses05F_impro05_M031,Session5,neu,2.5,3.0,3.5,229.6,233.56,mfcc_regression/Ses05F_impro05_M031.npy
5020,5020,5020,5020,5020,5020,5020,6883,Ses05F_impro05_M032,Session5,neu,3.0,3.5,4.0,238.79,245.45,mfcc_regression/Ses05F_impro05_M032.npy
5021,5021,5021,5021,5021,5021,5021,6884,Ses05F_impro05_M033,Session5,neu,2.0,3.0,4.0,250.96,258.66,mfcc_regression/Ses05F_impro05_M033.npy
5022,5022,5022,5022,5022,5022,5022,6885,Ses05F_impro05_M034,Session5,neu,3.0,3.0,3.0,259.25,262.14,mfcc_regression/Ses05F_impro05_M034.npy
5023,5023,5023,5023,5023,5023,5023,6887,Ses05F_impro05_M036,Session5,neu,2.5,3.0,3.5,271.56,278.31,mfcc_regression/Ses05F_impro05_M036.npy
5024,5024,5024,5024,5024,5024,5024,6888,Ses05F_impro05_M037,Session5,neu,2.5,3.0,2.5,278.56,280.91,mfcc_regression/Ses05F_impro05_M037.npy
5025,5025,5025,5025,5025,5025,5025,6890,Ses05F_impro05_M039,Session5,neu,2.5,3.0,4.0,289.83,296.59,mfcc_regression/Ses05F_impro05_M039.npy
5026,5026,5026,5026,5026,5026,5026,6891,Ses05F_impro05_M040,Session5,neu,2.5,2.5,3.0,298.0,299.46,mfcc_regression/Ses05F_impro05_M040.npy
5027,5027,5027,5027,5027,5027,5027,6892,Ses05F_impro05_M041,Session5,neu,3.0,3.0,3.5,301.53,304.58,mfcc_regression/Ses05F_impro05_M041.npy
5028,5028,5028,5028,5028,5028,5028,6898,Ses05F_impro05_M048,Session5,neu,3.0,3.0,2.5,355.62,357.0,mfcc_regression/Ses05F_impro05_M048.npy
5029,5029,5029,5029,5029,5029,5029,6900,Ses05F_impro05_M050,Session5,neu,2.5,3.5,4.0,365.3,370.53,mfcc_regression/Ses05F_impro05_M050.npy
5030,5030,5030,5030,5030,5030,5030,6901,Ses05F_impro05_M051,Session5,neu,3.0,2.5,2.5,371.63,374.16,mfcc_regression/Ses05F_impro05_M051.npy
5031,5031,5031,5031,5031,5031,5031,6902,Ses05F_impro05_M052,Session5,neu,3.5,3.0,3.5,375.1,385.14,mfcc_regression/Ses05F_impro05_M052.npy
5032,5032,5032,5032,5032,5032,5032,6903,Ses05F_impro05_M053,Session5,neu,4.0,2.5,3.0,386.39,388.27,mfcc_regression/Ses05F_impro05_M053.npy
5033,5033,5033,5033,5033,5033,5033,6904,Ses05F_impro04_F000,Session5,sad,2.5,2.0,3.0,5.18,9.76,mfcc_regression/Ses05F_impro04_F000.npy
5034,5034,5034,5034,5034,5034,5034,6911,Ses05F_impro04_F008,Session5,ang,1.5,4.0,4.5,83.89,89.8,mfcc_regression/Ses05F_impro04_F008.npy
5035,5035,5035,5035,5035,5035,5035,6918,Ses05F_impro04_F015,Session5,sad,2.0,2.0,3.5,158.49,167.21,mfcc_regression/Ses05F_impro04_F015.npy
5036,5036,5036,5036,5036,5036,5036,6919,Ses05F_impro04_F016,Session5,sad,2.0,2.0,2.5,168.51,172.4321,mfcc_regression/Ses05F_impro04_F016.npy
5037,5037,5037,5037,5037,5037,5037,6920,Ses05F_impro04_F017,Session5,sad,2.0,2.0,3.5,179.1,184.95,mfcc_regression/Ses05F_impro04_F017.npy
5038,5038,5038,5038,5038,5038,5038,6921,Ses05F_impro04_F019,Session5,sad,2.5,2.0,2.5,197.53,199.65,mfcc_regression/Ses05F_impro04_F019.npy
5039,5039,5039,5039,5039,5039,5039,6923,Ses05F_impro04_F022,Session5,sad,2.0,2.5,3.5,248.33,250.52,mfcc_regression/Ses05F_impro04_F022.npy
5040,5040,5040,5040,5040,5040,5040,6924,Ses05F_impro04_F023,Session5,sad,2.5,3.5,3.5,256.35,262.2,mfcc_regression/Ses05F_impro04_F023.npy
5041,5041,5041,5041,5041,5041,5041,6937,Ses05F_impro04_F038,Session5,neu,3.0,3.0,2.5,353.5,356.19,mfcc_regression/Ses05F_impro04_F038.npy
5042,5042,5042,5042,5042,5042,5042,6938,Ses05F_impro04_F039,Session5,neu,2.5,2.5,2.5,357.03,359.66,mfcc_regression/Ses05F_impro04_F039.npy
5043,5043,5043,5043,5043,5043,5043,6939,Ses05F_impro04_F040,Session5,neu,2.5,2.0,2.5,361.96,363.41,mfcc_regression/Ses05F_impro04_F040.npy
5044,5044,5044,5044,5044,5044,5044,6940,Ses05F_impro04_F041,Session5,neu,3.0,2.5,3.0,365.91,368.46,mfcc_regression/Ses05F_impro04_F041.npy
5045,5045,5045,5045,5045,5045,5045,6941,Ses05F_impro04_F042,Session5,sad,2.5,3.0,3.0,381.37,389.79,mfcc_regression/Ses05F_impro04_F042.npy
5046,5046,5046,5046,5046,5046,5046,6942,Ses05F_impro04_F043,Session5,neu,3.0,3.5,3.0,389.8,391.11,mfcc_regression/Ses05F_impro04_F043.npy
5047,5047,5047,5047,5047,5047,5047,6943,Ses05F_impro04_F044,Session5,neu,3.5,3.0,3.5,395.47,396.95,mfcc_regression/Ses05F_impro04_F044.npy
5048,5048,5048,5048,5048,5048,5048,6944,Ses05F_impro04_F045,Session5,neu,3.0,3.0,2.5,398.68,400.71,mfcc_regression/Ses05F_impro04_F045.npy
5049,5049,5049,5049,5049,5049,5049,6945,Ses05F_impro04_M000,Session5,neu,2.0,2.5,3.0,10.71,15.63,mfcc_regression/Ses05F_impro04_M000.npy
5050,5050,5050,5050,5050,5050,5050,6946,Ses05F_impro04_M001,Session5,neu,2.5,3.0,3.5,25.96,31.02,mfcc_regression/Ses05F_impro04_M001.npy
5051,5051,5051,5051,5051,5051,5051,6948,Ses05F_impro04_M003,Session5,neu,2.5,3.0,3.0,43.93,49.07,mfcc_regression/Ses05F_impro04_M003.npy
5052,5052,5052,5052,5052,5052,5052,6949,Ses05F_impro04_M004,Session5,neu,2.5,2.5,3.5,65.44,67.4,mfcc_regression/Ses05F_impro04_M004.npy
5053,5053,5053,5053,5053,5053,5053,6950,Ses05F_impro04_M005,Session5,neu,3.5,4.0,3.5,67.66,72.36,mfcc_regression/Ses05F_impro04_M005.npy
5054,5054,5054,5054,5054,5054,5054,6952,Ses05F_impro04_M007,Session5,neu,3.0,3.5,3.0,80.5,84.99,mfcc_regression/Ses05F_impro04_M007.npy
5055,5055,5055,5055,5055,5055,5055,6953,Ses05F_impro04_M008,Session5,neu,2.5,3.5,3.0,89.44,95.3,mfcc_regression/Ses05F_impro04_M008.npy
5056,5056,5056,5056,5056,5056,5056,6954,Ses05F_impro04_M009,Session5,neu,2.5,3.0,3.5,106.36,110.45,mfcc_regression/Ses05F_impro04_M009.npy
5057,5057,5057,5057,5057,5057,5057,6955,Ses05F_impro04_M010,Session5,neu,2.5,2.5,3.0,115.65,119.44,mfcc_regression/Ses05F_impro04_M010.npy
5058,5058,5058,5058,5058,5058,5058,6956,Ses05F_impro04_M011,Session5,neu,3.0,3.0,2.5,121.48,125.44,mfcc_regression/Ses05F_impro04_M011.npy
5059,5059,5059,5059,5059,5059,5059,6957,Ses05F_impro04_M012,Session5,neu,2.5,3.5,3.5,127.66,130.95,mfcc_regression/Ses05F_impro04_M012.npy
5060,5060,5060,5060,5060,5060,5060,6958,Ses05F_impro04_M013,Session5,neu,3.5,3.0,3.0,135.81,139.6,mfcc_regression/Ses05F_impro04_M013.npy
5061,5061,5061,5061,5061,5061,5061,6960,Ses05F_impro04_M015,Session5,neu,2.5,3.0,3.5,172.14,179.36,mfcc_regression/Ses05F_impro04_M015.npy
5062,5062,5062,5062,5062,5062,5062,6961,Ses05F_impro04_M016,Session5,neu,3.0,2.5,3.5,185.01,191.18,mfcc_regression/Ses05F_impro04_M016.npy
5063,5063,5063,5063,5063,5063,5063,6962,Ses05F_impro04_M017,Session5,neu,3.0,3.0,3.0,193.34,197.83,mfcc_regression/Ses05F_impro04_M017.npy
5064,5064,5064,5064,5064,5064,5064,6964,Ses05F_impro04_M020,Session5,neu,2.5,3.0,4.0,232.51,249.18,mfcc_regression/Ses05F_impro04_M020.npy
5065,5065,5065,5065,5065,5065,5065,6966,Ses05F_impro04_M022,Session5,neu,2.5,3.0,3.5,261.85,265.79,mfcc_regression/Ses05F_impro04_M022.npy
5066,5066,5066,5066,5066,5066,5066,6968,Ses05F_impro04_M024,Session5,neu,2.0,2.5,3.5,281.81,285.94,mfcc_regression/Ses05F_impro04_M024.npy
5067,5067,5067,5067,5067,5067,5067,6969,Ses05F_impro04_M025,Session5,neu,2.5,3.0,4.0,286.02,298.79,mfcc_regression/Ses05F_impro04_M025.npy
5068,5068,5068,5068,5068,5068,5068,6970,Ses05F_impro04_M026,Session5,neu,3.0,3.0,3.5,300.47,305.36,mfcc_regression/Ses05F_impro04_M026.npy
5069,5069,5069,5069,5069,5069,5069,6971,Ses05F_impro04_M027,Session5,neu,3.0,3.0,3.0,306.08,310.1,mfcc_regression/Ses05F_impro04_M027.npy
5070,5070,5070,5070,5070,5070,5070,6972,Ses05F_impro04_M028,Session5,neu,3.0,3.5,3.0,311.09,313.31,mfcc_regression/Ses05F_impro04_M028.npy
5071,5071,5071,5071,5071,5071,5071,6973,Ses05F_impro04_M029,Session5,neu,3.0,2.5,2.5,315.97,317.34,mfcc_regression/Ses05F_impro04_M029.npy
5072,5072,5072,5072,5072,5072,5072,6974,Ses05F_impro04_M030,Session5,neu,3.0,2.5,3.0,317.36,319.28,mfcc_regression/Ses05F_impro04_M030.npy
5073,5073,5073,5073,5073,5073,5073,6975,Ses05F_impro04_M031,Session5,neu,3.0,3.0,3.0,319.4,323.4,mfcc_regression/Ses05F_impro04_M031.npy
5074,5074,5074,5074,5074,5074,5074,6976,Ses05F_impro04_M032,Session5,neu,3.0,3.0,3.0,328.23,331.95,mfcc_regression/Ses05F_impro04_M032.npy
5075,5075,5075,5075,5075,5075,5075,6977,Ses05F_impro04_M033,Session5,neu,3.0,3.5,3.5,332.12,335.52,mfcc_regression/Ses05F_impro04_M033.npy
5076,5076,5076,5076,5076,5076,5076,6978,Ses05F_impro04_M034,Session5,neu,2.5,2.5,3.0,344.18,350.73,mfcc_regression/Ses05F_impro04_M034.npy
